ID,Name,BCDCCollection,BossDBURI,Description,ArchiveURL,Creator,DateCreated,ChannelType,DataType,Public,Contributors,License
C2C_ovw_150nm_sz1p4_1_,C2C_ovw_150nm_sz1p4_1_,ABC351,bossdb://lee2022/C2C_ovw_150nm_sz1p4_1_/C2C_ovw_150nm_sz1p4_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E20,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_,C2D_060nm_tile1_,ABC352,bossdb://lee2022/C2D_060nm_tile1_/C2D_060nm_tile1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E21,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_1_,C2D_060nm_tile1_1_,ABC353,bossdb://lee2022/C2D_060nm_tile1_1_/C2D_060nm_tile1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E22,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_2_,C2D_060nm_tile1_2_,ABC354,bossdb://lee2022/C2D_060nm_tile1_2_/C2D_060nm_tile1_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E23,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_3_,C2D_060nm_tile1_3_,ABC355,bossdb://lee2022/C2D_060nm_tile1_3_/C2D_060nm_tile1_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E24,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_060nm_tile1_4_,C2D_060nm_tile1_4_,ABC356,bossdb://lee2022/C2D_060nm_tile1_4_/C2D_060nm_tile1_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E25,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_,C2D_100nm_tile1_,ABC357,bossdb://lee2022/C2D_100nm_tile1_/C2D_100nm_tile1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E26,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_1_,C2D_100nm_tile1_1_,ABC358,bossdb://lee2022/C2D_100nm_tile1_1_/C2D_100nm_tile1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E27,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_2_,C2D_100nm_tile1_2_,ABC359,bossdb://lee2022/C2D_100nm_tile1_2_/C2D_100nm_tile1_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E28,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_3_,C2D_100nm_tile1_3_,ABC360,bossdb://lee2022/C2D_100nm_tile1_3_/C2D_100nm_tile1_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E29,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile1_4_,C2D_100nm_tile1_4_,ABC361,bossdb://lee2022/C2D_100nm_tile1_4_/C2D_100nm_tile1_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E30,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_,C2D_100nm_tile2_,ABC362,bossdb://lee2022/C2D_100nm_tile2_/C2D_100nm_tile2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E31,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_1_,C2D_100nm_tile2_1_,ABC363,bossdb://lee2022/C2D_100nm_tile2_1_/C2D_100nm_tile2_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E32,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_2_,C2D_100nm_tile2_2_,ABC364,bossdb://lee2022/C2D_100nm_tile2_2_/C2D_100nm_tile2_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E33,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_3_,C2D_100nm_tile2_3_,ABC365,bossdb://lee2022/C2D_100nm_tile2_3_/C2D_100nm_tile2_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E34,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile2_4_,C2D_100nm_tile2_4_,ABC366,bossdb://lee2022/C2D_100nm_tile2_4_/C2D_100nm_tile2_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E35,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_1_,C2D_100nm_tile3_1_,ABC367,bossdb://lee2022/C2D_100nm_tile3_1_/C2D_100nm_tile3_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E36,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_2_,C2D_100nm_tile3_2_,ABC368,bossdb://lee2022/C2D_100nm_tile3_2_/C2D_100nm_tile3_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E37,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_3_,C2D_100nm_tile3_3_,ABC369,bossdb://lee2022/C2D_100nm_tile3_3_/C2D_100nm_tile3_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E38,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile3_4_,C2D_100nm_tile3_4_,ABC370,bossdb://lee2022/C2D_100nm_tile3_4_/C2D_100nm_tile3_4_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E39,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_1_,C2D_100nm_tile4_1_,ABC371,bossdb://lee2022/C2D_100nm_tile4_1_/C2D_100nm_tile4_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E40,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_2_,C2D_100nm_tile4_2_,ABC372,bossdb://lee2022/C2D_100nm_tile4_2_/C2D_100nm_tile4_2_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E41,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_100nm_tile4_3_,C2D_100nm_tile4_3_,ABC373,bossdb://lee2022/C2D_100nm_tile4_3_/C2D_100nm_tile4_3_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E42,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_ovw_160nm_sz1_,C2D_ovw_160nm_sz1_,ABC374,bossdb://lee2022/C2D_ovw_160nm_sz1_/C2D_ovw_160nm_sz1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E43,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
C2D_ovw_160nm_sz1_1_,C2D_ovw_160nm_sz1_1_,ABC375,bossdb://lee2022/C2D_ovw_160nm_sz1_1_/C2D_ovw_160nm_sz1_1_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E44,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron,pfinAaron,ABC376,bossdb://lee2022/pfinAaron/pfinAaron/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E45,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
pfinAaron_090nm_,pfinAaron_090nm_,ABC377,bossdb://lee2022/pfinAaron_090nm_/pfinAaron_090nm_/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://biccn.bossdb.org/deliveries/08AB1A82-F779-44D2-BF16-1FD4C39858E46,Mukul Narwani,x/x/xxxx,Image,uint8,False,Pending,CC-BY 4.0
15h_L1,em,ABC378,bossdb://mulcahy/15h_L1/em/,XNH image dataset with 90nm voxel resolution of the whitemater of tissue,https://api.bossdb.io/v1/mgmt/resources/mulcahy2022/,bossadmin,x/x/xxxx,Image,uint8,True,Ben Mulcahy|Daniel K. Witvliet|James Mitchell|Richard Schalek|Daniel R. Berger|Yuelong Wu|Doug Holmyard|Yangning Lu|Tosif Ahamed|Aravinthan D.T. Samuel|Andrew D. Chisholm|Jeff W. Lichtman|Mei Zhen,CC-BY 4.0
16h_L1,em,ABC379,bossdb://mulcahy/16h_L1/em/,Three full and two partial electron microscopy volumes of the C. elegans body across the first and second larval stages.,https://api.bossdb.io/v1/mgmt/resources/mulcahy2022/,bossadmin,x/x/xxxx,Image,uint8,True,Ben Mulcahy|Daniel K. Witvliet|James Mitchell|Richard Schalek|Daniel R. Berger|Yuelong Wu|Doug Holmyard|Yangning Lu|Tosif Ahamed|Aravinthan D.T. Samuel|Andrew D. Chisholm|Jeff W. Lichtman|Mei Zhen,CC-BY 4.0
18h_L2,em,ABC380,bossdb://mulcahy/18_L2/em/,Three full and two partial electron microscopy volumes of the C. elegans body across the first and second larval stages.,https://api.bossdb.io/v1/mgmt/resources/mulcahy2022/,bossadmin,x/x/xxxx,Image,uint8,True,Ben Mulcahy|Daniel K. Witvliet|James Mitchell|Richard Schalek|Daniel R. Berger|Yuelong Wu|Doug Holmyard|Yangning Lu|Tosif Ahamed|Aravinthan D.T. Samuel|Andrew D. Chisholm|Jeff W. Lichtman|Mei Zhen,CC-BY 4.0
1h_L1,em,ABC381,bossdb://mulcahy/1h_L1/em/,Three full and two partial electron microscopy volumes of the C. elegans body across the first and second larval stages.,https://api.bossdb.io/v1/mgmt/resources/mulcahy2022/,bossadmin,x/x/xxxx,Image,uint8,True,Ben Mulcahy|Daniel K. Witvliet|James Mitchell|Richard Schalek|Daniel R. Berger|Yuelong Wu|Doug Holmyard|Yangning Lu|Tosif Ahamed|Aravinthan D.T. Samuel|Andrew D. Chisholm|Jeff W. Lichtman|Mei Zhen,CC-BY 4.0
23h_L2,em,ABC382,bossdb://mulcahy/23h_L2/em/,Three full and two partial electron microscopy volumes of the C. elegans body across the first and second larval stages.,https://api.bossdb.io/v1/mgmt/resources/mulcahy2022/,bossadmin,x/x/xxxx,Image,uint8,True,Ben Mulcahy|Daniel K. Witvliet|James Mitchell|Richard Schalek|Daniel R. Berger|Yuelong Wu|Doug Holmyard|Yangning Lu|Tosif Ahamed|Aravinthan D.T. Samuel|Andrew D. Chisholm|Jeff W. Lichtman|Mei Zhen,CC-BY 4.0
em,em,ABC383,bossdb://microns/basil/em,"High-resolution electron microscopy, segmentation, and morphological reconstruction of cortical circuits within the visual cortex of mouse.",,bossadmin,x/x/xxxx,,uint8,True,,CC-BY 4.0
NAc_dat1_saline_control_axons_2ndmouse_15nm_bottom,image,ABC384,bossdb://wildenberg2021/NAc_dat1_saline_control_axons_2ndmouse_15nm_bottom/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat1_saline_control_axons_2ndmouse_15nm_top,image,ABC385,bossdb://wildenberg2021/NAc_dat1_saline_control_axons_2ndmouse_15nm_top/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat1_saline_control_axons_2ndmouse_7nm,image,ABC386,bossdb://wildenberg2021/NAc_dat1_saline_control_axons_2ndmouse_7nm/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
Nac_dat29_cocaine_axon_2ndmouse_15nm_aligned,image,ABC387,bossdb://wildenberg2021/NAc_dat29_cocaine_axon_2ndmouse_15nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat2b_saline_control_axons_1stmouse_20nm_aligned,image,ABC388,bossdb://wildenberg2021/NAc_dat2b_saline_control_axons_1stmouse_20nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat2b_saline_control_axons_1stmouse_6nm_aligned,image,ABC389,bossdb://wildenberg2021/NAc_dat2_saline_control_axons_1stmouse_6nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat30_cocaine_axon_1stmouse_aligned_6nm,image,ABC390,bossdb://wildenberg2021/NAc_dat30_cocaine_axons_1stmouse_aligned_6nm/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat30_cocaine_axon_1stmouse_aligned_6nm_2ndstack,image,ABC391,bossdb://wildenberg2021/NAc_dat30_cocaine_axons_1stmouse_aligned_6nm_2ndstack/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_dat30_cocaine_axons_1stmouse_20nm_aligned,image,ABC392,bossdb://wildenberg2021/NAc_dat30_cocaine_axons_1stmouse_20nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_mito_apex_aligned01_6nm,image,ABC393,bossdb://wildenberg2021/Nac_mito_apex_aligned01_6nm/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
NAc_mito_apex_aligned02_6nm,image,ABC394,bossdb://wildenberg2021/Nac_mito_apex_aligned02_6nm/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
VTA_dat12a_saline_control_Dendrites_6nm_aligned,image,ABC395,bossdb://wildenberg2021/VTA_dat12a_saline_control_Dendrites_6nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
VTA_dat39_cocaine_Dendrites_6nm_aligned,image,ABC396,bossdb://wildenberg2021/VTA_dat39_cocaine_Dendrites_6nm_aligned/image,Combined genetic labeling and connectomics of dopamine axons to reveal wiring properties and rewiring affects caused by cocaine.,https://api.bossdb.io/v1/mgmt/resources/wildenberg2021,bossadmin,x/x/xxxx,Image,uint8,True,Gregg Wildenberg|Anastasia Sorokina|Jessica Koranda|Alexis Monical|Chad Heer|Mark Sheffield|Xiaoxi Zhuang|Daniel McGehee|Bobby Kasthuri,CC-BY 4.0
EM1,em,ABC397,bossdb://ishibashi2021/EM1/em,"Two FIB-SEM (focused ion beam-scanning electron microscopy) data sets of mouse OPL (the outer plexiform layer) with an isotropic resolution of 4nm, permitting imaging of electron-dense gap junctions",https://api.bossdb.io/v1/mgmt/resources/ishibashi2021,bossadmin,x/x/xxxx,Image,uint8,True,Munenori Ishibashi|Joyce Keung|Catherine W Morgans|Sue A Aicher|James R Carroll|Joshua H Singer|Li Jia|Wei Li|Iris Fahrenfort|Christophe P Ribelayga|Stephen C Massey,CC-BY 4.0
EM2,em,ABC398,bossdb://ishibashi2021/EM2/em,"Two FIB-SEM (focused ion beam-scanning electron microscopy) data sets of mouse OPL (the outer plexiform layer) with an isotropic resolution of 4nm, permitting imaging of electron-dense gap junctions",https://api.bossdb.io/v1/mgmt/resources/ishibashi2021,bossadmin,x/x/xxxx,Image,uint8,True,Munenori Ishibashi|Joyce Keung|Catherine W Morgans|Sue A Aicher|James R Carroll|Joshua H Singer|Li Jia|Wei Li|Iris Fahrenfort|Christophe P Ribelayga|Stephen C Massey,CC-BY 4.0
fafbv14,em,ABC399,bossdb://flywire/fafbv14/em,A human-AI collaboration to map the fly connectome,https://api.bossdb.io/v1/mgmt/resources/flywire,bossadmin,x/x/xxxx,Image,uint8,True,Sven Dorkenwald|Claire E. McKellar|Thomas Macrina|Nico Kemnitz|Kisuk Lee|Ran Lu|Jingpeng Wu|Sergiy Popovych|Eric Mitchell|Barak Nehoran|Zhen Jia|J. Alexander Bae|Shang Mu|Dodam Ih|Manuel Castro|Oluwaseun Ogedengbe|Akhilesh Halageri|Kai Kuehner|Amy R. Sterling|Zoe Ashwood|Jonathan Zung|Derrick Brittain|Forrest Collman|Casey Schneider-Mizell|Chris Jordan|William Silversmith|Christa Baker|David Deutsch|Lucas Encarnacion-Rivera|Sandeep Kumar|Austin Burke|Doug Bland|Jay Gager|James Hebditch|Selden Koolman|Merlin Moore|Sarah Morejohn|Ben Silverman|Kyle Willie|Ryan Willie|Szi-chieh Yu|Mala Murthy|H. Sebastian Seung,CC-BY 4.0
fafbv14_fix,em,ABC400,boss://flywire/fafbv14_fix,A human-AI collaboration to map the fly connectome,https://api.bossdb.io/v1/mgmt/resources/flywire,bossadmin,x/x/xxxx,Image,uint8,True,Sven Dorkenwald|Claire E. McKellar|Thomas Macrina|Nico Kemnitz|Kisuk Lee|Ran Lu|Jingpeng Wu|Sergiy Popovych|Eric Mitchell|Barak Nehoran|Zhen Jia|J. Alexander Bae|Shang Mu|Dodam Ih|Manuel Castro|Oluwaseun Ogedengbe|Akhilesh Halageri|Kai Kuehner|Amy R. Sterling|Zoe Ashwood|Jonathan Zung|Derrick Brittain|Forrest Collman|Casey Schneider-Mizell|Chris Jordan|William Silversmith|Christa Baker|David Deutsch|Lucas Encarnacion-Rivera|Sandeep Kumar|Austin Burke|Doug Bland|Jay Gager|James Hebditch|Selden Koolman|Merlin Moore|Sarah Morejohn|Ben Silverman|Kyle Willie|Ryan Willie|Szi-chieh Yu|Mala Murthy|H. Sebastian Seung,CC-BY 4.0
em,em,ABC401,bossdb://witvliet2020/Dataset_1/em,"Eight high-resolution electron microscopy volumes of C. elegans brains at different stages of development, spanning from birth to adulthood.",https://api.bossdb.io/v1/mgmt/resources/witvliet2020,bossadmin,x/x/xxxx,Image,uint8,True,Daniel Witvliet|Ben Mulcahy|James K. Mitchell|Yaron Meirovitch|Daniel R. Berger|Yuelong Wu|Yufang Liu|Wan Xian Koh|Rajeev Parvathala|Douglas Holmyard|Richard L. Schalek|Nir Shavit|Andrew D. Chisholm|Jeff W. Lichtman|Aravinthan D. T. Samuel|Mei Zhen ,CC-BY 4.0
segmentation,segmentation,ABC402,bossdb://witvliet2020/Dataset_1/segmentation,"Eight high-resolution electron microscopy volumes of C. elegans brains at different stages of development, spanning from birth to adulthood.",https://api.bossdb.io/v1/mgmt/resources/witvliet2020,bossadmin,x/x/xxxx,Image,uint8,True,Daniel Witvliet|Ben Mulcahy|James K. Mitchell|Yaron Meirovitch|Daniel R. Berger|Yuelong Wu|Yufang Liu|Wan Xian Koh|Rajeev Parvathala|Douglas Holmyard|Richard L. Schalek|Nir Shavit|Andrew D. Chisholm|Jeff W. Lichtman|Aravinthan D. T. Samuel|Mei Zhen ,CC-BY 4.0
segmentation16,segmentation16,ABC403,bossdb://witvliet2020/segmentation16,"Eight high-resolution electron microscopy volumes of C. elegans brains at different stages of development, spanning from birth to adulthood.",https://api.bossdb.io/v1/mgmt/resources/witvliet2020,bossadmin,x/x/xxxx,Image,uint8,True,Daniel Witvliet|Ben Mulcahy|James K. Mitchell|Yaron Meirovitch|Daniel R. Berger|Yuelong Wu|Yufang Liu|Wan Xian Koh|Rajeev Parvathala|Douglas Holmyard|Richard L. Schalek|Nir Shavit|Andrew D. Chisholm|Jeff W. Lichtman|Aravinthan D. T. Samuel|Mei Zhen ,CC-BY 4.0
em,em,ABC404,bossdb://witvliet2020/Dataset_2/em,"Eight high-resolution electron microscopy volumes of C. elegans brains at different stages of development, spanning from birth to adulthood.",https://api.bossdb.io/v1/mgmt/resources/witvliet2020,bossadmin,x/x/xxxx,Image,uint8,True,Daniel Witvliet|Ben Mulcahy|James K. Mitchell|Yaron Meirovitch|Daniel R. Berger|Yuelong Wu|Yufang Liu|Wan Xian Koh|Rajeev Parvathala|Douglas Holmyard|Richard L. Schalek|Nir Shavit|Andrew D. Chisholm|Jeff W. Lichtman|Aravinthan D. T. Samuel|Mei Zhen ,CC-BY 4.0
segmentation,segmentation,ABC405,bossdb://witvliet2020/Dataset_2/segmentation,"Eight high-resolution electron microscopy volumes of C. elegans brains at different stages of development, spanning from birth to adulthood.",https://api.bossdb.io/v1/mgmt/resources/witvliet2020,bossadmin,x/x/xxxx,Image,uint8,True,Daniel Witvliet|Ben Mulcahy|James K. Mitchell|Yaron Meirovitch|Daniel R. Berger|Yuelong Wu|Yufang Liu|Wan Xian Koh|Rajeev Parvathala|Douglas Holmyard|Richard L. Schalek|Nir Shavit|Andrew D. Chisholm|Jeff W. Lichtman|Aravinthan D. T. Samuel|Mei Zhen ,CC-BY 4.0
